GeneID	gene_name	GSM1480291	GSM1480292	GSM1480293	GSM1480294	GSM1480295	GSM1480296	GSM1480297	GSM1480298	GSM1480299	GSM1480300	GSM1480301	GSM1480302
329483	Gm14015	0	0	0	0	0	0	0	0	0	0	0	0
329502	Pla2g4e	32	43	64	47	14	14	2	3	9	1	1	0
329504	Lcmt2	177	204	168	126	97	89	261	195	180	123	170	211
329506	Ctdspl2	861	839	471	364	302	275	1018	992	1064	765	836	762
329509	1810024B03Rik	7	5	13	7	4	3	9	9	8	11	8	8
329513	A730036I17Rik	2	2	3	1	4	0	8	1	0	1	1	0
329514	Il1bos	1	1	1	1	0	0	0	0	0	0	0	0
329540	Nol4l	698	777	804	700	440	462	1144	856	1349	994	1241	1286
329541		2	5	1	2	0	3	4	4	12	6	7	5
329547	Bpi	1	0	1	0	0	0	1	1	6	2	0	1
329554	Gm826	1	3	4	2	3	4	0	0	9	2	4	1
329557	Svs3b	0	0	0	0	0	0	0	0	1	0	0	0
329559	Zfp335	1541	1770	2151	1790	744	738	1793	1574	1901	1516	1200	1153
329562	A530013C23Rik	20	33	18	14	22	23	43	55	27	43	28	20
329575	Gm14325	119	139	83	65	29	32	119	151	158	201	255	247
329581	Birc7	0	0	0	0	0	0	0	0	0	0	0	0
329584	Slc2a4rg-ps	197	185	70	65	27	27	145	123	65	54	79	85
329623	Gm11548	0	0	0	2	0	0	0	0	0	0	0	0
329626	Fgf2os	0	1	2	0	0	1	4	3	1	2	1	0
329628	Fat4	103	207	107	112	49	28	729	1074	1057	1042	2010	1898
329633	Gm20557	0	0	0	0	0	0	0	0	0	0	0	0
329639	Gm2447	0	0	0	2	1	0	1	1	0	2	1	0
329641	Sertm1	0	0	0	0	0	0	1	4	4	1	0	0
329650	Med12l	17	36	33	45	12	16	102	123	62	57	32	25
329659	E130311K13Rik	44	53	15	20	35	31	90	91	93	113	138	157
329679	Fnip2	706	902	1012	886	281	308	763	870	932	819	731	566
329693	Fcrl5	0	0	0	0	0	0	0	0	0	0	0	0
329702	Dcst2	21	26	7	11	1	5	6	10	10	10	13	8
329716	BC107364	2	0	1	0	0	0	0	0	1	3	2	1
329727	Dennd2c	518	618	74	103	67	76	736	980	1615	1517	797	540
329731	Tafa3	3	5	7	8	35	30	9	0	0	5	6	5
329735	4933431E20Rik	126	127	104	123	108	106	217	207	208	273	229	238
329738	Aknad1	0	0	0	0	0	0	17	12	5	16	108	99
329739	Eeig2	566	689	225	275	55	56	620	631	655	519	1450	1430
329753	9830132P13Rik	0	0	0	0	0	0	0	0	0	0	0	0
329763	Gm5105	0	0	0	0	0	0	0	1	0	2	1	2
329777	Pigk	903	777	619	595	537	586	1027	878	1007	1045	849	795
329780	9330178D15Rik	0	0	0	0	0	0	0	0	0	0	0	0
329782	4930570G19Rik	0	0	0	0	0	0	0	1	0	3	0	0
329795	Tmem67	259	287	61	52	50	27	338	255	198	205	222	246
329828	Myorg	80	51	80	85	143	124	53	28	34	38	25	34
329831	Cimip2b	7	10	3	1	0	2	12	10	11	11	36	18
329839	Gm829	0	0	0	0	0	0	0	0	0	0	0	0
329844	C630028M04Rik	0	0	0	0	0	0	0	0	0	0	0	0
329851	Gm12530	34	33	33	27	60	73	6	5	13	9	15	12
329872	Frem1	0	1	7	1	1	2	38	54	97	67	83	81
329876		0	0	0	0	0	0	3	3	18	25	89	68
329877	Dennd4c	1010	978	896	745	530	582	987	794	667	570	802	856
329908	Usp24	2671	2547	2557	2525	2405	2447	4184	3610	3390	2750	3380	2958
329910	Acot11	102	63	42	25	69	79	34	9	105	51	132	146
329918	Skint9	0	0	0	0	0	0	0	0	0	0	0	0
329919	Skint2	3	2	0	0	37	41	1	3	0	0	1	3
329934	Foxo6	37	38	28	22	7	3	166	69	94	55	33	48
329941	Col8a2	107	111	11	4	17	7	197	168	55	71	110	91
329942	Csmd2	0	1	0	2	0	0	5	2	0	2	1	1
329954	Catsper4	25	34	23	31	8	7	18	25	16	18	43	30
329972	Spata21	2	1	3	0	0	0	4	2	3	2	3	2
329973		1	1	0	1	0	4	3	0	5	1	7	4
329977	Fhad1	546	942	459	426	121	85	318	576	924	701	494	240
329984	Pramel16	0	0	0	0	0	0	0	0	0	0	0	0
329986	Pramel20	0	0	0	0	0	0	0	0	0	0	0	0
329993	Aadacl4fm5	0	1	0	2	0	0	0	1	0	0	0	0
330004	Gm833	0	0	0	0	0	0	0	0	0	0	0	0
330010	Ttll10	239	293	80	75	71	77	129	120	138	156	250	321
330050	Fam185a	216	230	252	180	135	140	231	153	217	153	85	94
330052	A930003O13Rik	0	0	0	2	0	0	1	0	0	0	1	0
330053	4933427G23Rik	2	0	1	0	0	1	0	0	1	0	1	0
330064	Slc5a6	1533	1980	769	663	1292	1232	579	395	312	141	109	166
330070		0	0	0	0	0	0	0	0	0	0	0	0
330086	Gm10440	0	0	0	0	0	0	0	0	0	0	0	0
330096	Shisa3	4	1	0	0	0	0	10	8	2	3	3	2
330097	Gm5108	0	0	0	0	0	0	0	0	0	0	0	0
330108		0	0	0	0	0	0	0	0	0	0	2	0
330119	Adamts3	1418	1241	360	249	70	51	288	178	470	437	280	184
330122	Cxcl3	350	362	162	340	1239	1144	43	58	83	67	20	14
330146	4930458A03Rik	0	0	0	0	0	0	0	0	0	0	0	0
330149	Hfm1	1	4	4	1	0	1	0	1	1	0	0	0
330164	C130026L21Rik	0	0	0	0	0	0	0	0	0	0	0	0
330166	Miat	0	0	0	0	0	0	8	4	4	3	2	0
330171	Kctd10	1439	1811	946	941	268	212	1967	2023	3105	3236	2506	1899
330173	2610524H06Rik	194	184	112	114	87	49	257	243	320	257	241	246
330177	Taok3	275	319	176	198	90	105	395	411	348	390	520	540
330183	Gm16063	0	0	0	0	0	0	0	0	0	0	0	1
330188	Ccdc63	2	3	6	3	1	2	0	0	1	0	0	0
330189	Tmem120b	106	148	778	648	909	1106	102	84	123	54	82	82
330192	Vps37b	5555	7307	7492	7823	2557	2463	1249	1428	907	805	319	323
330216	Mblac1	10	14	10	12	5	15	7	6	11	8	16	12
330217	Gal3st4	3	1	0	2	0	1	12	9	14	15	22	18
330222	Sdk1	8	23	7	22	12	2	1979	2236	3399	4218	4937	3973
330228	Spdye4b	0	1	0	0	0	0	0	0	0	0	0	0
330230	Zfp853	4	6	1	0	0	0	74	83	60	49	29	37
330256	Gm20559	69	78	38	38	40	75	94	141	113	123	176	143
330260	Pon2	1699	1495	633	640	119	130	920	957	674	778	876	832
330267	Thsd7a	91	87	11	11	3	7	1184	954	655	1574	1431	1149
330277	Garin1b	1	0	0	3	0	0	0	1	0	0	0	0
330286	D630045J12Rik	272	253	114	51	40	43	547	371	402	274	316	276
330301	Zfp786	12	14	8	7	5	2	5	5	2	1	4	2
330305	Gm5111	0	0	0	0	0	0	0	0	0	0	0	0
330319	Wipf3	174	134	35	25	11	4	1377	1539	1606	1456	1354	1097
330323	Mindy4	198	177	16	18	18	11	245	244	138	125	150	152
330324	6430584L05Rik	0	0	0	0	0	0	0	0	0	0	0	2
330350	9130221F21Rik	0	0	0	0	0	0	0	0	0	0	0	0
330354	Gm20560	0	0	0	1	0	0	12	11	110	156	118	112
330355	Dnah6	21	58	11	31	2	2	22	32	88	189	66	55
330361	Gcfc2	103	87	61	33	61	79	74	53	49	27	30	45
330369	Fbxo41	5	10	0	1	1	0	2	10	6	4	4	14
330379	Gm839	0	0	0	0	0	0	0	0	0	0	0	0
330385	9530026P05Rik	28	15	1	12	5	7	35	81	11	24	44	39
330390	Mdfic2	0	0	0	0	0	0	0	0	0	0	0	0
330401	Tmcc1	560	650	577	475	262	246	753	642	806	735	907	769
330403	Gm9946	0	0	0	0	0	0	0	0	0	0	0	0
330406	B4galnt3	90	149	149	139	57	50	75	61	69	26	12	8
330409	Cecr2	466	482	379	385	201	164	21	16	22	9	7	12
330427	9330102E08Rik	11	11	3	3	6	5	11	8	15	12	7	3
330428	Tmem52b	0	1	0	0	0	0	2	0	0	0	0	0
330440	Sult6b2	2	9	8	11	1	0	0	1	3	4	3	1
330450	Far2	97	102	209	188	119	143	84	55	102	76	38	44
330460	Tmem150b	0	2	0	0	0	0	9	5	6	5	2	1
330463	Zfp78	15	31	5	4	6	9	22	15	19	18	22	25
330470	Bsph1	0	0	0	0	0	0	0	0	0	0	0	0
330474	Zc3h4	1533	1844	941	885	888	797	1840	1857	1478	1414	1363	1419
330483	Ceacam16	28	34	1	1	2	0	12	5	11	5	2	2
330485	Tmem145	0	0	0	0	0	0	8	6	11	5	3	4
330490	Nlrp9c	0	0	0	0	0	0	0	0	0	0	0	0
330496	Ifnl2	1	1	0	0	0	0	0	0	0	0	0	0
330502	Zfp82	42	62	11	12	3	8	46	40	29	19	29	32
330503	Gm5113	52	59	13	20	22	20	78	114	76	64	58	59
330513	Gm5114	0	0	0	0	0	0	0	0	1	0	1	0
330544		264	268	178	151	113	126	244	221	220	174	203	212
330554	Fan1	126	103	83	85	78	58	128	142	84	72	89	138
330577	Saxo2	25	21	3	2	3	3	11	14	6	6	17	20
330578	A530021J07Rik	0	0	0	0	0	0	0	0	0	0	0	0
330581	Vmn2r69	0	0	0	0	0	0	0	0	0	0	0	0
330599	Gm16938	7	8	18	9	21	21	5	5	3	4	4	1
330627	Trim66	14	16	10	15	5	3	9	5	7	9	4	4
330657	Prss53	21	20	26	16	30	54	41	40	29	29	42	45
330660	Btbd16	0	3	0	0	0	0	0	1	2	1	0	1
330662	Dock1	2239	2323	1382	1282	779	750	2489	2476	2137	2006	1638	1609
330664	C230079O03Rik	0	0	0	0	0	0	0	0	0	0	0	0
330671	B4galnt4	146	166	18	11	3	3	566	519	382	301	346	310
330677	Nctc1	0	0	0	0	0	0	0	0	0	0	0	0
330695	Ctxn1	196	236	125	134	12	23	310	188	66	64	85	79
330721	Nek5	19	15	11	20	17	23	3	6	0	2	0	1
330723	Htra4	3	3	4	3	0	1	5	5	17	6	7	8
330734	B930018H19Rik	5	1	3	8	0	0	2	0	0	0	1	1
330737	5430403N17Rik	3	1	0	2	0	0	4	5	6	1	5	4
330776	Gm10283	0	0	0	0	0	0	0	0	0	0	0	0
330788	Zfp866	277	336	155	110	106	111	185	164	137	100	104	113
330790	Hapln4	2	8	3	3	0	0	18	16	17	18	14	11
330812	Rnf150	36	47	10	9	7	4	1312	1263	1232	1090	1041	1169
330814	Adgrl1	530	709	360	265	160	178	1714	1327	1408	1186	1248	1269
330817	Dhps	436	460	355	353	176	215	337	291	333	319	216	217
330820	4933402J07Rik	0	0	0	0	0	0	0	0	0	1	0	0
330830	Drc7	0	2	0	0	0	1	27	19	9	18	20	15
330836	Slc7a6	877	824	846	836	646	649	1602	1473	1577	1227	681	649
330837		0	0	0	0	0	0	0	0	2	0	3	3
330863	Trim67	3	3	0	0	0	0	0	1	1	1	1	1
330890	Piwil4	4	2	12	13	9	7	9	9	17	9	10	9
330902	Gm16853	31	26	12	14	8	2	49	56	39	22	27	11
330908	Opcml	4	9	16	2	0	0	38	47	475	108	13	4
330914	Arhgap32	1158	1172	856	828	448	437	3024	2866	1679	1870	1974	1807
330921	Pate2	3	0	4	0	1	0	2	0	2	3	3	2
330938	Dixdc1	310	357	205	306	264	218	220	271	156	129	213	229
330941	AI593442	0	0	0	0	0	0	0	1	0	0	0	0
330951	Gm16130	0	1	0	0	1	0	1	0	0	0	0	0
330953	Hcn4	0	6	2	4	2	0	92	93	73	70	43	27
330956	Gm5122	8	8	5	4	3	0	0	0	0	0	0	0
330958	A730043L09Rik	0	0	0	0	1	0	0	0	0	0	0	0
330959	Snapc5	346	283	296	287	101	115	176	201	179	185	285	246
330962	Slc51b	1	1	2	0	2	6	0	2	1	0	3	2
330998	Ankrd34c	0	0	0	0	0	0	0	0	0	0	0	0
331003	4933400C23Rik	0	0	0	0	0	0	0	0	0	0	0	0
331004	Slc9a9	1	2	2	0	2	1	30	37	77	52	87	58
331011	E330023G01Rik	0	0	0	0	0	0	0	0	0	0	0	0
331026	Gmppb	261	246	519	371	838	965	181	153	115	97	89	118
331045		6	3	10	6	1	3	5	3	9	0	0	9
331046	Tgm4	147	126	164	112	83	77	84	58	80	76	77	68
331063	Gsdmc2	1	0	1	2	35	30	2	0	3	2	5	4
331188	Zfp781	6	10	1	0	1	2	14	7	7	5	3	3
331195	Pramel39-ps	0	0	0	0	0	0	0	0	0	0	0	0
331360	Zf12	0	0	0	0	0	0	0	0	0	0	0	0
331374	Dgkk	4	11	10	9	0	0	7	11	2	4	1	0
331391	Gm5123	0	0	0	0	0	0	0	0	2	0	0	0
331392	Gm5124	88	57	96	66	21	34	60	86	76	57	29	21
331401	Thoc2	2737	2790	1894	1931	871	965	2107	1940	1895	1855	2272	1971
331416	Gm773	0	0	0	0	0	0	0	0	0	0	0	0
331424	Cdr1os	0	0	0	0	0	0	0	0	0	0	0	0
331461	Il1rapl1	0	0	0	0	0	0	0	0	1	1	2	1
331474	Rtl5	154	164	84	95	140	139	1023	1106	731	389	110	112
331480	Gm5126	1	4	0	2	0	0	8	9	7	3	5	9
331487	Uprt	71	61	41	39	23	34	55	44	44	74	43	37
331491	Fnd3c2	0	0	0	0	0	0	0	0	0	0	0	0
331493	Gm5127	0	0	0	0	0	0	0	0	0	0	0	0
331524	Xkrx	9	24	2	5	1	2	5	4	11	4	4	2
331529	Pramel3c	0	0	1	0	0	0	0	0	0	0	0	0
331531	Pramel3e	0	0	0	0	0	0	0	0	0	0	0	0
331532	Tceal5	0	3	0	0	1	2	53	50	116	111	132	96
331535	Serpina7	0	6	0	1	0	0	0	0	0	0	0	0
331537	Dnaaf6	0	0	0	0	0	0	0	0	1	0	0	0
331547	A230072E10Rik	6	19	11	7	7	11	2	4	4	1	1	2
331623	Bend3	841	741	496	372	127	131	2041	1837	1559	1178	780	847
332110	Mapk15	32	46	15	13	10	8	99	85	35	45	23	24
332131	Krt78	64	90	13	21	14	18	5	2	13	30	94	59
332175	Zdhhc23	22	11	11	12	1	1	69	50	164	117	203	203
332221	Zscan10	0	1	12	23	104	111	1	7	1	2	4	2
332309	Grxcr2	0	0	0	0	0	0	0	0	0	0	0	0
332359	Tigd3	13	24	12	23	9	5	41	42	36	24	23	21
332396	Kcnk18	0	0	0	0	0	0	0	0	0	0	0	0
332397	Nanos1	96	102	70	43	73	46	852	584	296	157	132	160
332427	Lyg2	0	0	0	0	0	0	0	0	0	0	0	0
332578	Lcn10	0	0	0	0	0	0	0	0	0	0	0	0
332579	Card9	8	11	25	20	41	51	9	11	9	6	3	5
332713	Fndc11	0	1	0	0	1	0	1	2	1	4	0	1
332923	Pramel19	0	0	0	0	0	0	0	0	0	0	0	0
332934	Zmynd12	6	8	0	0	0	1	2	2	2	2	2	2
332937	Tfap2e	21	20	10	11	25	29	7	10	2	3	3	2
332942	Ldc1	1	1	0	0	0	1	0	1	2	0	1	0
332993	Gm5129	4	4	1	3	0	2	8	3	3	6	0	3
333048	Lhfpl7	1	1	0	1	0	0	0	0	2	1	0	0
333050	Ksr2	12	4	4	5	3	4	0	0	0	0	0	0
333088	Kcp	9	11	6	4	7	5	33	110	82	69	65	76
333182	Cox6b2	62	53	14	22	5	7	107	98	103	112	88	86
333193	Proser3	142	166	133	92	51	57	123	127	110	103	129	121
333307	Trim75	0	0	1	1	0	0	0	0	3	1	0	1
333315	Frem3	0	0	0	0	0	0	1	0	0	0	0	1
333329	Cngb1	42	78	17	59	6	8	16	59	10	18	9	14
333424	A4gnt	0	0	0	0	0	0	0	0	0	0	0	0
333433	Gpd1l	1256	1147	2410	1889	1457	1410	922	638	1593	1746	1815	1661
333452	H2al1o	0	0	0	0	0	0	0	0	0	0	0	0
333467	Tcstv5	0	0	0	0	0	0	0	0	0	0	0	0
333473	Zfp36l3	0	0	0	0	0	0	0	0	0	0	0	0
333564	Fndc3c1	0	0	0	0	0	0	0	2	3	0	0	0
333588	Gm15104	0	2	0	0	0	2	0	1	3	2	0	1
333605	Frmpd4	1	1	0	1	11	6	225	123	4	14	32	37
333639	Mamld1	162	162	83	101	134	110	521	446	391	336	318	298
333654	Ppp1r13l	2283	3034	2749	2688	550	446	2045	2007	2106	1709	755	703
333669	Gm5134	0	3	1	2	0	3	3	3	12	7	6	9
333670	Gm867	0	0	0	0	0	1	1	0	0	0	0	2
333715	H2-M10.2	0	1	0	0	0	0	0	2	1	0	0	0
333789	N4bp2	463	536	532	395	351	301	947	1119	856	643	592	486
333883	Cd59b	113	137	135	229	80	60	144	118	177	212	441	338
337924	Cyp3a44	0	0	0	0	0	0	0	0	0	0	0	0
338320	Mia2	38	41	0	2	3	5	8	4	11	11	0	2
338337	Cog3	1241	1347	1081	962	690	820	927	859	759	628	733	776
338346	Gpr21	2	9	10	3	0	2	6	5	2	2	1	1
338348	Ttc16	8	11	5	4	1	3	19	20	46	28	24	24
338349	Cntln	253	201	41	22	33	34	793	921	790	883	665	680
338350	Acad12	135	129	55	88	47	39	113	164	99	134	175	191
338351	Akap17b	173	185	199	184	242	252	222	122	180	128	208	200
338352	Nell1	0	0	0	0	0	0	1	1	0	0	0	0
338354	Zfp780b	129	141	47	37	35	43	114	78	46	37	68	84
338355	Fkbp15	891	978	782	770	446	371	694	548	636	617	655	719
338359	Supv3l1	576	520	371	343	253	238	356	306	255	205	154	162
338360	B430212C06Rik	17	26	16	34	70	70	23	25	17	23	20	9
338362	Ust	49	43	14	28	9	5	337	299	467	610	1063	771
338363	Tmem241	100	89	74	78	41	52	50	56	30	19	19	30
338364	Trim65	88	62	69	38	41	46	27	15	24	37	38	35
338365	Slc41a2	1125	771	142	198	194	153	345	507	520	384	258	153
338366	Mia3	2758	2871	4155	3629	3785	3875	2793	2781	2615	2166	2415	2336
338367	Myo1d	870	1050	937	946	839	747	1500	1379	1208	1219	1757	1609
338368	Pheta2	16	10	2	0	1	1	54	41	55	45	45	51
338369	Tmem220	37	39	22	20	12	15	26	20	23	43	54	47
338370	Nalcn	87	64	64	42	23	10	207	251	69	48	4	3
338371	Endov	455	507	315	258	175	196	380	321	354	352	342	397
338372	Map3k9	607	677	855	878	251	243	165	133	163	120	77	85
338374	Ifnl3	3	1	0	0	0	0	0	0	0	0	0	0
338375	Atp6v1g3	0	0	0	0	0	0	0	0	0	0	0	0
338403	Cndp1	0	0	0	0	0	0	0	0	0	0	0	0
338417	Scgb1c1	1	9	27	15	7	6	7	9	11	12	12	8
338467	Morc3	607	661	448	397	215	301	565	469	538	434	424	476
338521	Fa2h	5	18	4	4	4	2	6	6	3	0	0	0
338523	Kdm7a	884	859	508	543	351	284	2578	2216	1996	1896	2651	2539
338535	E030013I19Rik	115	95	25	91	204	188	36	30	67	187	169	172
347708	Dppa1	22	36	6	53	13	12	1	3	0	0	0	0
347710	Pramel4	0	0	0	0	0	0	0	0	0	0	0	0
347711	Pramel6	0	1	0	0	0	0	0	0	0	0	0	0
347712	Pramel7	0	0	0	0	0	0	0	0	0	0	0	0
347722	Agap1	1493	1684	1834	1543	1515	1507	978	687	975	903	662	640
347740	Norad	2121	2046	1670	1561	1300	1201	2181	1993	2022	1874	1445	1275
353025	Caps2	4	8	0	14	1	1	0	0	0	0	0	0
353047	Plekhm1	1041	1540	2283	1980	1511	1232	1042	1195	829	631	616	634
353109	Scgb2b23-ps	0	0	0	0	0	0	0	0	0	0	0	0
353130	Prss33	1	1	0	0	0	0	0	2	0	0	0	0
353148	Tas2r139	0	0	0	0	0	0	0	0	0	1	0	0
353155	Gjd3	2	0	0	0	0	0	0	0	1	2	0	0
353156	Egfl7	101	133	18	21	23	35	241	384	99	123	140	231
353165	Tas2r136	0	0	0	0	0	0	0	0	0	0	0	0
353166	Tas2r117	0	0	0	0	0	0	0	0	0	0	0	0
353167	Tas2r123	0	0	0	0	0	0	0	0	0	0	0	0
353169	Slc2a12	102	111	13	10	23	29	69	90	112	148	140	154
353170	Txlng	376	351	365	329	156	166	273	252	436	318	235	234
353172	Gars1	1560	1591	1943	1527	1193	1013	1204	973	1117	887	686	621
353187	Nr1d2	3372	3012	2107	1654	1479	1229	2718	2796	3404	1418	1185	1099
353188	Adam32	8	4	4	2	4	3	2	7	4	1	0	4
353190	Edc3	467	586	537	485	218	215	259	196	217	140	118	121
353204	Aldoart1	661	797	638	639	361	379	1012	795	1289	1239	1045	905
353208	Zfp931	52	40	21	21	19	19	58	47	47	56	66	77
353211	Prune2	51	32	3	6	11	6	254	246	335	286	666	699
353234	Pcdha2	0	5	2	1	1	1	2	0	0	0	1	0
353235	Pcdha8	20	21	1	3	1	2	6	1	1	1	1	4
353236	Pcdhac1	3	14	1	0	0	0	0	0	0	0	0	0
353237	Pcdhac2	300	431	0	0	0	0	10	11	36	19	8	11
353242	Mrpl21	313	299	220	212	122	141	193	184	206	171	164	152
353258	Ltv1	1202	1304	990	848	573	505	1203	1169	1220	953	698	547
353282	Sfmbt2	55	55	73	120	21	28	38	62	68	96	72	93
353283	Eras	0	0	0	1	0	0	9	11	4	11	5	0
353287	Clec18a	0	0	0	0	0	0	0	0	0	0	0	0
353310	Zfp703	2394	3754	6325	5523	935	988	5514	5490	3783	4077	4325	3674
353320	Defb37	0	0	0	0	0	0	0	0	0	0	0	0
353325	Tas2r115	0	0	0	0	0	0	0	0	0	0	0	0
353326	Rtl1	0	0	1	0	0	0	1	5	1	3	1	2
353328	Muc6	2	0	1	0	0	3	1	1	0	2	2	1
353342	Peg13	465	545	172	168	69	64	714	689	1053	861	951	1106
353344	Opn5	0	0	0	0	0	0	1	0	0	4	0	1
353346	Gpr141	0	0	0	0	0	0	0	1	0	0	0	0
353371	Oxct2b	1	1	0	2	0	0	9	12	8	7	4	0
353373	Rnu11	1	0	0	0	0	1	1	1	0	1	0	0
353374	Snord61	0	0	0	0	0	0	0	0	0	0	0	0
353499	Tmc4	6658	7431	6094	6768	1727	1891	751	639	659	819	567	655
353502	Hcfc1r1	762	900	911	839	368	472	777	827	1003	1087	1323	1354
353504	Dio3os	0	0	0	0	0	0	0	0	0	0	0	0
360013	Myo18a	4736	4523	1954	1913	1692	1781	4886	3601	2531	2262	2027	1946
360198	H3c1	4	3	4	2	3	6	3	4	1	5	3	2
360211	Defb34	0	0	0	0	0	0	0	0	0	0	0	0
360212	Defb38	0	0	0	0	0	0	0	0	0	1	1	0
360213	Trim46	739	907	929	933	591	689	95	86	76	47	38	64
360214	Defb39	0	0	0	0	0	0	0	0	0	0	0	0
360216	Zranb1	1213	1290	1080	974	400	376	1424	1435	1367	1220	1102	919
360217	Defb40	0	0	0	0	0	0	0	0	0	0	0	0
360220	Speer4d	0	1	1	1	1	0	456	713	192	218	175	232
360222		0	0	0	0	1	0	0	0	0	0	0	0
368202	Prss48	0	0	0	0	0	0	0	1	1	0	0	0
368203	Brcc3dc	0	0	0	0	0	0	0	0	0	0	0	0
368204	Khdc1a	0	1	0	0	0	0	0	0	2	0	3	1
373852	4833422C13Rik	3	2	0	3	0	3	8	6	7	5	14	18
373864	Col27a1	18	31	44	27	24	18	522	244	2804	2346	2704	2503
378425	Nlrp12	3	7	0	0	0	0	0	0	0	0	0	0
378430	Nanos2	2	0	0	0	0	0	0	0	1	1	0	1
378431	Txlnb	3	2	2	0	0	0	11	14	15	13	21	15
378435	Mafa	10	6	2	3	0	0	366	223	187	156	177	206
378460	Pram1	26	53	10	9	4	9	35	44	38	41	41	34
378462	Morn2	93	77	28	34	32	47	54	55	19	27	45	34
378466	Gm10033	86	71	30	21	24	23	48	33	40	49	40	38
378472	Vaultrc5	3	4	0	3	1	1	2	1	1	2	2	1
378700	Bpifb3	0	0	0	0	0	0	0	0	0	0	0	0
378702	Serf2	2184	2371	2763	2519	1774	1755	1918	1994	2060	1986	1796	1552
378775	Pcsk2os2	0	0	0	0	0	0	0	0	0	0	0	0
378776	Pcsk2os1	0	0	0	0	0	0	0	0	0	0	0	0
378937	Lrrc24	9	14	17	11	10	8	34	23	39	37	32	24
378954	3000002C10Rik	12	18	18	7	9	20	7	5	4	13	4	8
379043	Raet1e	9	5	0	0	0	0	1	8	1	1	1	1
380601	Fastkd5	210	203	130	130	56	62	182	172	135	98	69	81
380608	Tagap1	357	327	284	242	207	211	121	95	154	101	62	52
380614	Intu	164	197	264	184	213	235	233	222	208	219	270	259
380629	Heca	853	1091	1289	1250	402	299	1595	1632	1714	1408	1558	1466
380653		1	0	0	0	0	0	18	12	3	5	2	1
380654	Cfap54	1	6	0	1	1	0	151	120	14	24	16	23
380660	Acss3	44	39	16	21	17	11	1	4	0	3	2	4
380664	Lemd3	1447	1458	1396	1255	609	598	1746	1599	1987	1584	940	912
380669	Lin28b	0	2	0	0	0	0	0	0	0	0	1	1
380674	Rdh18-ps	4	4	9	4	5	5	0	3	0	0	1	0
380683	Sec14l3	0	0	0	0	0	0	0	0	1	0	0	0
380684	Nefh	12	20	20	15	1	2	28	19	5	4	6	7
380686	Cnrip1	3	2	0	2	0	4	14	17	5	6	6	3
380694	Ccnjl	27	41	70	49	30	37	296	292	485	449	470	313
380698	Obscn	3	15	9	3	0	4	17	21	8	12	2	14
380701	Slc47a2	1	0	0	1	0	0	5	1	2	5	3	11
380702	Shisa6	0	0	0	1	0	0	2	1	0	3	1	0
380705	Tmem102	1	1	0	0	0	0	0	0	0	0	0	0
380709	Spata22	0	0	0	1	0	0	0	0	0	0	0	0
380711	Rap1gap2	348	434	474	466	310	328	398	453	769	913	1169	1085
380712	Tlcd2	77	60	30	44	27	30	86	95	87	102	104	83
380713	Scarf1	45	59	182	166	132	179	76	119	43	68	95	91
380714	Rph3al	120	130	114	102	423	438	204	202	66	68	160	135
380718	Mks1	173	217	85	91	59	49	220	159	111	119	102	137
380728	Kcnh4	0	0	1	1	0	2	4	2	0	0	0	2
380730	Lrrc37	0	0	0	0	0	0	0	0	0	0	0	0
380732	Milr1	5	3	2	0	0	1	3	6	4	4	9	5
380752	Eipr1	297	271	305	310	200	181	251	158	193	176	233	236
380753	Atxn7l1	245	295	349	353	229	246	733	718	939	950	736	715
380755	Lsmem1	9	13	7	6	1	7	9	10	9	8	9	7
380765	D830013O20Rik	0	1	0	0	0	0	0	0	3	0	0	1
380768	Ccdc177	3	2	0	0	0	3	0	1	1	0	0	0
380773	Slirp	445	413	309	261	178	185	288	261	272	262	251	189
380780	Serpina11	0	1	2	3	2	0	0	0	0	0	0	0
380785	Begain	10	17	5	10	0	2	989	937	942	725	486	653
380787	Lbhd2	11	9	1	1	0	0	71	55	277	115	173	190
380792	Ighe	0	1	0	0	0	0	0	0	0	0	0	0
380795	Ighg3	0	0	0	0	0	0	0	0	0	0	0	0
380797	Ighd	0	1	0	0	1	0	1	0	0	0	0	0
380808	Ighv10-1	0	0	0	0	0	0	0	0	0	0	0	0
380809	Ighv10-3	0	0	0	0	0	0	0	0	0	0	0	0
380823	Ighv1-64	0	0	0	0	0	0	0	0	0	0	0	0
380824	Ighv1-66	0	0	0	0	0	0	0	0	0	0	0	0
380836	Mrs2	367	372	556	417	600	609	289	213	291	288	341	313
380839	Serpinb1c	0	0	0	0	0	0	0	0	0	1	0	0
380840	Lyrm4	224	249	115	141	58	56	173	102	133	124	106	109
380842	Stmnd1	1	0	0	0	0	0	0	2	1	5	16	6
380845	Gm904	0	0	0	0	0	0	0	0	0	0	0	0
380850	Gm5141	25	14	1	1	5	11	15	9	10	4	8	12
380855	Rsl1	75	63	23	21	22	9	20	15	16	12	13	16
380863	Tmem171	0	0	0	0	0	0	0	5	5	2	4	1
380878	Tcstv7a	0	0	0	0	0	0	0	0	0	0	0	0
380882	Spata31e3	0	0	0	0	0	0	0	0	0	0	0	0
380907	Gm5142	0	0	0	0	0	0	0	0	0	0	0	0
380912	Zfp395	1191	1202	511	436	461	425	945	838	706	580	655	732
380916	Lrch1	1291	1086	635	778	218	246	1950	1821	1910	2076	2056	2119
380918	Siah3	0	0	0	0	0	0	0	0	0	0	0	0
